Faculty,Department,Course Title,Course Code,Unit,Level,Course Status,Curriculum Type
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","PRACTICAL ENT 302:  DRAMA AND ENTERTAINMENT (ENTERTAINMENT)","ENT 302-9","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Venture Creation","ENT 312","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Data Analytics for Management Sciences","FMS 300","1","300","R","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Peace and Conflict Resolution","GNS 312","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Health and Medical Insurance","INS 302","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Risk Management II","INS 304","3","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Marine and Aviation Insurance II","INS 306","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Reinsurance II","INS 308","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Insurance Broking","INS 310","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Insurance Research","INS 312","2","300","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Risk Management II","INS 312","3","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Property and Pecuniary Insurance II","INS 314","3","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Life and Health Insurance","INS 316","3","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Ratemaking and Insurance Pricing","INS 318","3","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Insurance Marketing","INS 320","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Introduction to Actuarial Science","INS 322","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Elements of Government","POL 312","3","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Insurance Law for Non-Law Students","BUL 402","2","400","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Business Policy and Strategy II","BUS 402","3","400","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Management Information Systems II","CSC 444","2","400","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Pension and Social Insurance","INS 404","3","400","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Insurance Management in Nigeria","INS 406","3","400","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Comparative Insurance","INS 408","2","400","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Insurance Marketing","INS 410","2","400","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Globalization of Insurance","INS 412","2","400","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","INSURANCE","Research Project II","INS 498","3","400","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Introduction to Employment Relations","EHM 102","2","100","R","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Use of Yoruba Language and Culture: Basic Communication Concepts","GNS 104","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Nigerian Peoples and Culture","GNS 112","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Introduction to Insurance for Non Insurance Students","INS 104","2","100","R","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Basic Mathematics","MAT 110","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Workshop Technologies For Project Management","MTE 106","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Statistics for Project Managers II","MTE 108","1","100","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Computer- Based Project Management","MTE 110","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Principles of Project Management","MTE 114","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Introduction to Public Administration","PAD 106","2","100","R","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Brief","PMG 112","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Introduction to Requirement Engineering","PMG 122","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Philosophy Logic and Human Existence and Gender-Based Violence","GNS 212","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Science Technology And Society","MTE 204","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Communication Management","MTE 206","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","System Engineering And Management","MTE 210","2","200","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Maintenance Management","MTE 212","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Facility Location And Design","MTE 220","3","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Operations Management II","MTE 222","3","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Economic Pricing Of Public Utilities In Project Management","MTE 224","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Effective Project Leadership","PMG 212","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Performance And Quality Assurance","PMG 222","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Financial Management","BFN 320","2","300","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Company Law for Non-Law Students","BUL 308","2","300","R","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Human Behaviour in Organisation","BUS 304","3","300","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Practical Entrepreneurship","ENT 302","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  ANIMAL HUSBANDRY (BEE KEEPING)","ENT 302-1","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  DRAMA AND ENTERTAINMENT (MUSIC)","ENT 302-10","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  EVENT PLANNER","ENT 302-11","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  FISH FARMING (OJO CAMPUS)","ENT 302-12","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  FOOD PROCESSING OPTION 1: LOCAL MEAL NIGERIA (TRADITIONAL FOOD)","ENT 302-13","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  FOOD PROCESSING OPTION 2: SPRING ROLL SAMOSA MOSA PUFF PUFF GRILLED CHICKEN MOCKTAIL (CHAPMAN SUNSET PINA COLADA ETC.)","ENT 302-14","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  FOOD PROCESSING OPTION 3: BREAD MAKING AND CONFECTIONARIES","ENT 302-15","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  FURNISHING AND WOOD WORK","ENT 302-16","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  GENERATING REPAIR","ENT 302-17","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  HAT MAKING","ENT 302-18","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  HOTEL MANAGEMENT","ENT 302-19","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  BEAD MAKING","ENT 302-2","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  HOUSE CLEANING AND LAUNDRY SERVICES","ENT 302-20","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  INTERIOR DECORATORS","ENT 302-21","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  INVERTER CCTV AND TRACKING OF VEHICLE TRAINING","ENT 302-22","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  LEATHER MAKING","ENT 302-23","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  MAKE-UP AND COSMETICS","ENT 302-24","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  MOTOR VEHICLES REPAIRS","ENT 302-25","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  PAINT PRODUCTION","ENT 302-26","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  PHOTOGRAPHY","ENT 302-27","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  PRINTING SERVICES","ENT 302-28","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  SETTING UP A PHARMACY (LASUCOM)","ENT 302-29","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  BUILDING AND MAINTENANCE OF SWIMMING POOL","ENT 302-3","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  SNAIL BREEDING GRASS CUTTER BREEDING","ENT 302-30","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  SOAP DETERGENT & TOILETRIES PROD. (OJO/ EPE CAMPUS)","ENT 302-31","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  SOLAR ENERGY/PANEL DEVELOPMENT","ENT 302-32","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  TAILORING AND FASHION DESIGN","ENT 302-33","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  WATER TREATMENT & PACKAGING","ENT 302-34","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  WEBSITE DEVELOPMENT AND DIGITAL MARKETING EG. BLOGGER","ENT 302-35","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  WELDING METAL WORKS & FABRICATION (OJO/ EPE CAMPUS)","ENT 302-36","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  WRITING & PUBLISHING","ENT 302-37","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  HAIR MAKING","ENT 302-38","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  CAKE MAKING","ENT 302-39","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  BUILDING DRAWING","ENT 302-4","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: ORGANIC SOAP AND CREAM PRODUCTION","ENT 302-40","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: YOUGHORT PRODUCTION","ENT 302-41","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: TOURISM AND ENTERTAINMENT","ENT 302-42","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: POP/INTERLOCKING/BLOCK MAKING TECHNOLOGY","ENT 302-43","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: CROP BREEDING (PLANTAIN, BANANA SUCKER AND PINEAPPLE)","ENT 302-44","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: DAY OLD CHICKS PRODUCTION","ENT 302-45","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: POULTRY REARING ( LAYERS AND BROILERS FOR EGGS AND MEAT)","ENT 302-46","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: FEASIBILITY AND VISIBILITY STUDIES AND REPORT WRITING","ENT 302-47","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: BAG MAKING","ENT 302-48","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: MAKEUP AND COSMETICS","ENT 302-49","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  COMPUTER & LAPTOP REPAIRS","ENT 302-5","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302: COMPUTER TECHNOLOGY","ENT 302-50","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","ANIMAL PRODUCTS VALUE ADDITION (YOGHURT, ICE CREAM, CONDENSED MILK, PARFAIT, ASUN, SUYA, MEAT POWDER AND EGG PRODUCTS)","ENT 302-51","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","AQUACULTURE AND FISH BREEDING (FINGERLINGS AND FRY PRODUCTION)","ENT 302-52","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","ANIMAL HUSBANDRY","ENT 302-53","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  EVENT PLANNING","ENT 302-54","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","HOME INTERIOR DECORATION & SOFT FURNISHING","ENT 302-55","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","SOLAR ENERGY SYSTEM","ENT 302-56","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","CROP PRODUCTION AND PROCESSING","ENT 302-57","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","ORGANIC SKINCARE AND HAIR CARE PRODUCTS","ENT 302-58","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","SOAP MAKING","ENT 302-59","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  CROP FARMING (VEGETABLE PRODUCTION MAIZE AND CASSAVA FARMING) (OJO/ EPE CAMPUS)","ENT 302-6","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PAINT MAKING","ENT 302-60","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","WELDING","ENT 302-61","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","DOMESTIC WIRING","ENT 302-62","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  DOMESTIC ELECTRICAL WIRING","ENT 302-7","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  DRAMA AND ENTERTAINMENT (DRAMA)","ENT 302-8","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","PRACTICAL ENT 302:  DRAMA AND ENTERTAINMENT (ENTERTAINMENT)","ENT 302-9","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Venture Creation","ENT 312","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Peace and Conflict Resolution","GNS 312","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Industrial Location","GRP 320","4","300","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Maintenance Management","MTE 302","2","300","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Introduction to Materials Management","MTE 304","3","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Economic Pricing Of Public Utilities","MTE 306","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Operation Management II","MTE 308","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Quality Control","MTE 310","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Forecasting and Planning Techniques","MTE 314","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Operations Management III","MTE 318","3","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","FACILITY LOCATION AND DESIGN","MTE 320","3","300","R","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Management Computer-based II","MTE 320","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Modern Development in Project Management","MTE 322","2","300","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Simulation","MTE 324","2","300","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Risk & Change Management","PMG 312","3","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Professional Ethics and Conducts I","PMG 322","3","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Elements of Government","POL 312","3","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Industrial And Legal Legislation","MTE 502","3","500","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Formulation And Appraisal","MTE 504","3","500","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Forecasting And Planning Techniques","MTE 506","3","500","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Planning And Control","MTE 508","3","500","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Finance And Contracts Management","MTE 510","3","500","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Modern Development in Project Management","MTE 512","2","500","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Project Simulation","MTE 514","2","500","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","PROJECT MANAGEMENT TECHNOLOGY","Research Project II","MTE 598","3","500","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Introduction to Financial Accounting II","ACC 102","2","100","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Introduction to Financial Accounting II","ACC 102","3","100","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Principles of Economics II","ECO 102","2","100","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Introduction to Employment Relations","EHR 102","2","100","R","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Use of Yoruba Language and Culture: Basic Communication Concepts","GNS 104","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Nigerian Peoples and Culture","GNS 112","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Introduction to Insurance for Non Insurance Students","INS 104","2","100","R","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Introduction to Insurance for Non-Insurance Students","INS 104","2","100","R","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Basic Mathematics","MAT 110","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Elements of Marketing II","MKT 102","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Introduction to Digital Marketing","MKT 106","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Introduction to Branding","MKT 108","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Element of Marketing II","MKT 112","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Principles of Project Management","MTE 114","2","100","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Introduction to Public Administration","PAD 106","2","100","R","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Cost Accounting","ACC 234","3","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Philosophy Logic and Human Existence and Gender-Based Violence","GNS 212","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Salesmanship of Personal Selling","MKT 210","2","200","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Principles And Practice Of Advertising","MKT 214","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Travel Hospitality & Tourism Marketing","MKT 216","2","200","E","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Marketing Of Financial Services","MKT 218","3","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Food And Agricultural Marketing","MKT 220","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Retail And Wholesale Management","MKT 222","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Purchasing And Supply Management","MKT 226","2","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Business-To-Business Marketing","MKT 228","3","200","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Financial Management","BFN 320","2","300","E","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Company Law for Non Law Students","BUL 308","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Entrepreneurship (Practical Aspect)","ENT 302","2","300","C","CCMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","Practical Entrepreneurship","ENT 302","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","PRACTICAL ENT 302: ORGANIC SOAP AND CREAM PRODUCTION","ENT 302-40","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","PRACTICAL ENT 302: YOUGHORT PRODUCTION","ENT 302-41","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","PRACTICAL ENT 302: TOURISM AND ENTERTAINMENT","ENT 302-42","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","PRACTICAL ENT 302: POP/INTERLOCKING/BLOCK MAKING TECHNOLOGY","ENT 302-43","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","PRACTICAL ENT 302: CROP BREEDING (PLANTAIN, BANANA SUCKER AND PINEAPPLE)","ENT 302-44","2","300","C","BMAS"
"FACULTY OF MANAGEMENT SCIENCE","MARKETING","PRACTICAL ENT 302: DAY OLD CHICKS PRODUCTION","ENT 302-45","2","300","C","BMAS"
